,track_name,track_id,track_pop,artist_name,featured_artist,album_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,valence,tempo,track_lyrics,playlist_name

1815,ATLiens,2vfvGlqCB7oertO5VLE0sz,70,Outkast,None,ATLiens,1G9G7WwrXka3Z1r7aIDjI7,0.918,0.734,11,-2.832,0,0.269,0.0296,8.01e-06,0.608,97.044,"And when I'm on the microphone you best to wear your sweater. 'Cause I'm cooler than a polar bear's toenails. Oh Hell, there he go again talkin' that shit. . Bend, corners like I was a curve, I struck a nerve. And now you 'bout to see this Southern playa serve. I heard it's not where you're from but where you pay rent. Then I heard it's not what you make but how much you spend. . You got me bent like elbows, amongst other things, but I'm not worried. 'Cause when we step up in the party, like I'm out you scurry. So go get your fuckin' shine box and your sack of nickles. It tickles to see you try to be like Mr. Pickles. . Daddy fat sacks, B I G B O I. It's that same motherfucka that took them knuckles to your eye. And I try, to warn you not to test but you don't listen. Givin' the shout out to my Uncle Donnel locked up in prison. . Now throw your hands in the air. And wave 'em like you just don't care. And if you like fish and grits and all that pimp shit. Everybody let me hear you say oh yea yer. . Now throw your hands in the air. And wave 'em like you just don't care. And if you like fish and grits and all that pimp shit. Everybody let me hear you say oh yea yer. . Now, my oral demonstration be like clitoral stimulation. To the female gender, ain't nothin' better. Let me know when it's wet enough to enter. If not I'll wait, because the future of the world depends on. . If or if not the child we raise gon' have that nigga syndrome. Or will it know to be the hard regardless of the skintone. Or will it feel that if we tune it, it just might get picked on. Or will it give a fuck about what others say and get gone. . The alienators 'cause we different keep your hands to the sky. Like Sounds of Blackness when I practice what I preach and don't lie. I'll be the baker and the maker of the piece of my pie. Now breaker, breaker 10-4 can I get some reply? Now everybody say. . Now throw your hands in the air. And wave 'em like you just don't care. And if you like fish and grits and all that pimp shit. Everybody let me hear you say oh yea yer. . Now throw your hands in the air. And wave 'em like you just don't care. And if you like fish and grits and all that pimp shit. Everybody let me hear you say oh yea yer. . Everyday I sit while my nigga be in school. Thinkin' about the second album at the Dungeon shootin' pool. Like E S to the P N, 'cause we adjust to the beat in the zone. Honey I'm home but I'm not married. . Carried a lot of problems around being frustrated. And now I'm sittin' at the end of the month I just made it. Like you made the B team and like. The daddy's wife you makin' the coffee. You heard the ATLiens so back the hell up off me. . Softly as if I played piano in the dark. Found a way to channel my anger not to embark. The world's a stage and everybody gots to play they part. God works in mysterious ways so when he starts. . The job of speakin' through us we be so sincere with this here. No drugs or alcohol so I can get the signal clear as day. Put my Glock away I got a stronger weapon. That never runs out of ammunition so I'm ready for war, okay?. . Now throw your hands in the air. And wave 'em like you just don't care. And if you like fish and grits and all that pimp shit. Everybody let me hear you say oh yea yer. . Now throw your hands in the air. And wave 'em like you just don't care. And if you like fish and grits and all that pimp shit. Everybody let me hear you say oh yea yer</p>",Best Hip-Hop Playlist

1816,From My Window,6U0vwOILZNn5O6w1IZ1Mzr,2,Juice WRLD,None,Fighting Demons,4MCBfE4596Uoi2O4DtmEMz,0.702,0.514,4,-6.674,0,0.0432,0.129,0.0,0.133,76.982,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Juice wrld From my window"">search Juice wrld From my window lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1817,You Wouldn't Understand,2W1Aq2c6PUSHBC0golgHLK,3,Juice WRLD,None,Fighting Demons,4MCBfE4596Uoi2O4DtmEMz,0.724,0.748,4,-4.335,0,0.0722,0.0012,0.0,0.118,158.04,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Juice wrld You wouldn't understand"">search Juice wrld You wouldn't understand lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1818,Ready (feat. Gunna),4F6yN5FsFW10Ucx7cLCzBh,76,Lil Baby,Gunna,Street Gossip,5f7VJjfbwm532GiveGC0ZK,0.793,0.395,1,-5.578,1,0.385,0.277,1.4e-05,0.129,77.027,,Best Hip-Hop Playlist

1819,Go Get It,4GexxMgWeE0Ux5CDjzzwxb,44,Warhol.SS,None,Free Andy II,3O7mUqVuHmLJqHXbFiQY62,0.701,0.537,1,-9.621,1,0.506,0.00302,0.0,0.337,160.874,,Best Hip-Hop Playlist

1820,Bubbly (with Drake & Travis Scott),4KDNRh9Oor80z3XIxdWlui,73,Young Thug,"Drake, Travis Scott",Punk,50co4Is1HCEo8bhOyUWKpn,0.91,0.585,11,-7.572,0,0.257,0.0536,0.0,0.599,129.011,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Young thug feat Drake Travis Scott Bubbly"">search Young thug feat Drake Travis Scott Bubbly lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1821,No Friends In The Industry,2tUL6dZf1mywCj5WvCPZw6,75,Drake,None,Certified Lover Boy,3TVXtAsR1Inumwj472S9r4,0.84,0.744,1,-4.751,1,0.113,0.0181,0.0,0.171,83.737,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Drake No friends in the industry"">search Drake No friends in the industry lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1822,Gin And Juice (feat. Dat Nigga Daz),0WKYRFtH6KKbaNWjsxqm70,2,Snoop Dogg,Daz Dillinger,Doggystyle,7hJcb9fa4alzcOq3EaNPoG,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.346,94.695,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Snoop dogg feat Daz Dillinger Gin and juice"">search Snoop dogg feat Daz Dillinger Gin and juice lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1823,R.I.P.,3L0IKstjUgDFVQAbQIRZRv,78,Playboi Carti,None,Die Lit,699OTQXzgjhIYAHMy9RyPD,0.725,0.725,8,-6.067,0,0.159,0.0119,0.0,0.515,140.003,,Best Hip-Hop Playlist

1824,Suicide (with Lil Tjay),3TDWIXarI4pfCrjXKr7RtQ,64,Polo G,Lil Tjay,Hall of Fame 2.0,6AgTAQt8XS6jRWi4sX7w49,0.624,0.528,9,-9.368,1,0.31,0.337,0.0,0.683,157.83,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Polo g feat Lil Tjay Suicide"">search Polo g feat Lil Tjay Suicide lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1825,Los Pollos Hermanos,6hlrui656yBRUb3qGkd5lH,66,Knucks,None,Los Pollos Hermanos,6W4vm8P3JFQboO4cvHeqaa,0.798,0.618,11,-8.218,0,0.163,0.683,0.0,0.874,139.972,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Knucks Los pollos hermanos"">search Knucks Los pollos hermanos lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1826,Case Closed,3RvLAm0ESbUOUZOD7sF4xn,63,Young Dolph,Key Glock,Dum and Dummer 2,3HiuzBlSW7pGDXlSFMhO2g,0.886,0.722,6,-5.185,0,0.198,0.0183,2.35e-05,0.51,144.042,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Young dolph feat Key Glock Case closed"">search Young dolph feat Key Glock Case closed lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1827,Drippin',3hRgJDDSSv7ldLVlWUlas9,51,Gunna,None,Drip Season 3 (Deluxe),2hlmm7s2ICUX0LVIhVFlZQ,0.86,0.365,0,-7.102,0,0.439,0.045,0.0,0.148,147.031,"Young Gunna. Young, ooh. Yeah. . I pour a four in the Sprite. Gunna control the hype. No gay shit, my clothes is tight. I ride like a motorbike. Moonwalk on my soul like Mike. I'm fuckin' your ho tonight. Yeezy Boost on, I might take a hike. Your shit trash, I don't see why you pipe. Off a gamble, I roll the dice. I know scammers that's known to swipe. Keep a hammer, I know you ain't right. VVS's like frozen ice. Yeah, I know but I still take advice. Need to free all my bros off of rice. Heard them crackers tryna play with your life. Get that dollar and don't drop a dime. That's why they pinning cases. Fuck it, it feel like we made it. Had a bucket now it's a Mercedes. It's Young Gunna the motherfuckin' latest. Ain't no cash shit, I came out the shady. But I walk anywhere on this pavement. Wrap them work then I'm back to the basics. I ain't racist, I fuck on all races. But I see you going places. Hop in that Rari and race it. That's Calamari, I taste it. I'm at the Ori in Vegas. I keep it so real, I can't fake it. I been sippin' that lean, got me lazy. I might stroke on it raw, have a baby. Nigga I shoot the AR like a Haitian. . I'm drippin' on 'em. I'm drippin' on 'em, yeah. I'm drippin' on 'em, I'm drippin' on 'em. I'm drippin' on 'em, I'm drippin' on 'em. . Yeah, I took that drip to the palace. That drip you couldn't even imagine. This drip it gon' make me a legend. I hop in that coupe, it got gadgets. I got an FN and it's plastic. Not the small face, I'm getting the king Patek. Blue cheese hundreds all over my salad. I got some hoes in Magic. No capping, I know I'm having. I'm throwing your ho, let her have it. I hide the bankroll in the attic. In the safe and I bet you can't hack it. Nothing nice if you touch without asking. You get hit in that Benz four door matic. If you diss you gettin' shot when you lackin'. Used to rock that Ed Hardy jacket. Now it's bumble Balmains cost some rackades. I got hundreds bent up in the basket. I been killing the game with no casket. My lil bro brought the party package. I stay geeked up, I think I'm an addict. I been fucking this freak, I'm her daddy. Think you cuffing it but I been had it. Like the roof with the stars, I'ma put it in park. Had it fuckin' her hard, she don't want me to stop. I been drippin' it all, twenty racks in the mall. We been living it large, had that drip from the start. . I'm drippin' on 'em. I'm drippin' on 'em, yeah. I'm drippin' on 'em, I'm drippin' on 'em. I'm drippin' on 'em, I'm drippin' on 'em</p>",Best Hip-Hop Playlist

1828,Barbarian,1udPyh13sfbKw9yiwhRRvx,0,Vlonex,None,Barbarian,2aPqpPNIbp11NcxwHqWDFo,0.667,0.598,10,-7.481,0,0.244,0.231,0.0,0.363,140.064,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Vlonex Barbarian"">search Vlonex Barbarian lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1829,Solid (feat. Drake),0A4U044HpN5o6sni7ookNg,42,Young Stoner Life,"Young Thug, Gunna, Drake",Slime Language 2 (Deluxe),1xr2G8Hlx4QWmT9HaUbmoO,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.328,125.987,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Young stoner life feat Young Thug Gunna Drake Solid"">search Young stoner life feat Young Thug Gunna Drake Solid lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1830,Top Off,0HCnj7pfrvshnocOJUFeit,74,Gunna,None,Drip Season 3 (Deluxe),2hlmm7s2ICUX0LVIhVFlZQ,0.906,0.395,1,-11.277,1,0.206,0.0103,0.000195,0.376,146.056,"We really pop this shit for real nigga, yeah. No cap, no rap cap. . I took the top off, I'm dripping like hot sauce. I got drank and it's clean raw. Baby give me that mean mouth. Hit that pussy like golf ball. I can do this without y'all. Caught a loss, I go loco. I go back to the traphouse. Break the bricks and the bales down. Cashing in and I cash out. Turn that shit to a stash house. I ain't taking no handouts. Money calling, I'm en route. Them other niggas they been down. Blow a bag when I'm in town. . They say Gunna you the best, I done went and got a check. I'm about to flex, it's an Audemar Piguet Rocking diamonds, I'm wet. I got water 'round my neck, I done start to worry less. Went and bought my bitch a necklace, Hi-Tech my fresh. Niggas sending me threats, I done bought another vest. I'm protecting my flesh, nigga pardon, my bad. Fifty fur on my hat, I'm havin' them racks I could never get attached. . Got Chanel, I can see now, I got back on my feet now. I can take care my team now, I'ma hold my whole team down. Niggas hate, I don't see how, made it out of the damn South. And I don't even know how. 'Bout to pull me a Benz out. . I took the top off. I'm dripping like hot sauce. I got drank and it's clean raw. Baby give me that mean mouth. Hit that pussy like golf ball. I can do this without y'all. Caught a loss, I go loco. I go back to the traphouse. Break the bricks and the bales down. Cashing in and I cash out. Turn that shit to a stash house. I ain't taking no handouts. Money calling, I'm en route. Them other niggas they been down. Blow a bag when I'm in town. . Yeah I drip when I'm in town, I'm just tryna stay in bounds. And I'm milking my cash cow, Gunna came with his own sound. You ain't stealing this flow now, blowin' smoke and it's so loud. I been bringing these hoes out, Gunna get in his zone now. Eat the greens, salad, yeah, nigga still rappin'. Racks got me relaxin', bought me a gold Patek. Yeah I'm fly and I'm flashy, yeah, nigga we havin'. Tell me your profession, we gang banging active. YSL legends. . Got Chanel, I can see now, I got back on my feet now. I can take care my team now, I'ma hold my whole team down. Niggas hate, I don't see how, made it out of the damn South. And I don't even know how. 'Bout to pull me a Benz out. . I took the top off. I'm dripping like hot sauce. I got drank and it's clean raw. Baby give me that mean mouth. Hit that pussy like golf ball. I can do this without y'all. Caught a loss, I go loco. I go back to the traphouse. Break the bricks and the bales down. Cashing in and I cash out. Turn that shit to a stash house. I ain't taking no handouts. Money calling, I'm en route. Them other niggas they been down. Blow a bag when I'm in town</p>",Best Hip-Hop Playlist

1831,Hard Again,42SpkYuPEzvjnVLOgBSdjJ,0,Semiauto Shaq,DUC’E,5emi Show,6SWzJH3cEEabnLybKqyJ7m,0.788,0.476,2,-10.149,1,0.463,0.0334,0.0,0.646,159.036,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Semiauto shaq feat DUC’E Hard again"">search Semiauto shaq feat DUC’E Hard again lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1832,south to west,6hP9uvjkqnt8u2i9u2xhJC,1,Gunna,None,DS4EVER,2hlmm7s2ICUX0LVIhVFlZQ,0.884,0.675,5,-7.209,0,0.185,0.134,0.0,0.452,133.963,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Gunna South to west"">search Gunna South to west lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1833,thought i was playing,3XLbDUB5BX2WqL2qoAsvtb,2,Gunna,21 Savage,DS4EVER,2hlmm7s2ICUX0LVIhVFlZQ,0.679,0.73,1,-7.483,1,0.0689,0.00421,0.0,0.292,148.038,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Gunna feat 21 Savage Thought i was playing"">search Gunna feat 21 Savage Thought i was playing lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1834,Surround Sound (feat. 21 Savage & Baby Tate),0cp97b37sFNsdIbQH6po3T,75,JID,"21 Savage, Baby Tate",Surround Sound (feat. 21 Savage & Baby Tate),6U3ybJ9UHNKEdsH7ktGBZ7,0.57,0.573,5,-6.935,1,0.476,0.156,0.0,0.517,76.006,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Jid feat 21 Savage Baby Tate Surround sound"">search Jid feat 21 Savage Baby Tate Surround sound lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1835,Bring The Hook,1giI9yVIG71xY8lPwSDzWY,0,YoungBoy Never Broke Again,None,Colors Teaser,7wlFDEWiM5OoIAt8RSli8b,0.693,0.656,10,-7.684,0,0.392,0.0865,0.0,0.802,162.072,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Youngboy never broke again Bring the hook"">search Youngboy never broke again Bring the hook lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1836,Sinister (feat. Lil Wayne),68B0wu3z0t7N8p9lpko4Ak,59,Cordae,Lil Wayne,From a Birds Eye View,0huGjMyP507tBCARyzSkrv,0.639,0.834,10,-4.955,0,0.318,0.426,0.0,0.751,95.09,"			Please check the spelling and try again to <a href=""/index.php?section=search&amp;searchW=Cordae feat Lil Wayne Sinister"">search Cordae feat Lil Wayne Sinister lyrics</a>. <script type=""text/javascript"">var GOOG_FIXURL_LANG = ""en"";var GOOG_FIXURL_SITE = ""https://www.songlyrics.com/"";</script>. <script src=""https://linkhelp.clients.google.com/tbproxy/lh/wm/fixurl.js"" type=""text/javascript""></script>. </p>",Best Hip-Hop Playlist

1837,Dead Wrong (feat. Eminem) - 2007 Remaster,6SMrWEWukd0DWh5iHGWgks,55,The Notorious B.I.G.,Eminem,Greatest Hits,5me0Irg2ANcsgc93uaYrpb,0.648,0.895,10,-3.187,1,0.28,0.195,0.00132,0.817,82.122,,Best Hip-Hop Playlist

1838,Nikes On My Feet,29GefKRTSVW3ag4Xegm8jP,72,Mac Miller,None,K.I.D.S.,4LLpKhyESsyAXpc4laK94U,0.8,0.569,9,-5.104,0,0.265,0.563,0.0,0.589,92.063,"And the Nikes on my feet keep my cypher complete. Nike nike nike nike nike nike nike nike nikes. And the Nikes on my feet keep my cypher complete. Nike nike nike nike nike nike nike nike nikes. Nike nike nikes. Nike nike nikes. Nike nike nike nike nike nike nike nike nikes. Nikes on my feet keep my cypher complete. Nike nike nike nike nike nike nike nike nikes. . (verse 1). Ay lace em up, Lace em up, Lace em up, Lace em. Blue suede shoes stay crispy like bacon. Nikes on my feet make my cypher complete. Uh I stay shining like the lights on the street. And the night Revis take me shoppin when im up in New York. Hit the shoe store gone cop a few more. You at the mall getting dinner at the food court. I'm at LA eatin 22 course. Young boss bitch paper in my pockets. I got a closet filled with shoe boxes. Mom says my spending habit a little bit obnoxious. But a pilot stay fresh up in his cockpit. Used to rock hammy downs. Now I buy some clothes wear em out hit the club bitches pull their cameras out. Livin in a dream they beginning to believe. My hotel smell like cigarettes and weed. Shit, with what im spitting they should give me a degree. Good liqour what I'm sipping isn't cheap uh. Feeling a blow don't snooze don't sleep. All I really need is some shoes on my feet. . (chorus). And the Nikes on my feet keep my cypher complete. Nike nike nike nike nike nike nike nike nikes. And the Nikes on my feet keep my cypher complete. Nike nike nike nike nike nike nike nike nikes. Nike nike nikes. Nike nike nikes. Nike nike nike nike nike nike nike nike nikes. Nikes on my feet keep my cypher complete. Nike nike nike nike nike nike nike nike nikes. . (Verse 2). I make em so mad, they got no swag. Pimpins on my feet they the throw backs. Look, my moneys good but these hoes bad. So they stay attached to my gonads uh. Wakin up to a few L's. Open up my closet to that new shoe smell. I guess I'm going well. Smoking all the weed that I used to sell. But once my album goes in the shelves. Its goin Nextel how its feelin sell. For now we sellin tapes out my shoe box. Any spot just set up my shop. Ya mad that ya girl always says that im hot. Shes buyin my t-shirt but shes spending your guap. Say whud up if you see me around. Nike airs separate my feet from the ground its just. . chorus). And the Nikes on my feet keep my cypher complete. Nike nike nike nike nike nike nike nike nikes. And the Nikes on my feet keep my cypher complete. Nike nike nike nike nike nike nike nike nikes. Nike nike nikes. Nike nike nikes. Nike nike nike nike nike nike nike nike nikes. Nikes on my feet keep my cypher complete. Nike nike nike nike nike nike nike nike nikes</p>",Best Hip-Hop Playlist
